domain,group,betweeness centrality_std_cor,betweeness centrality_average_cor,degree_std_cor,degree_average_cor,closeness centrality_std_cor,closeness centrality_average_cor
G09-1,cn,0.1270287559226079,0.9083313996996288,0.0487792325673126,0.9676898409678644,0.1660462780659932,0.7291038232022106
G09-1,us,0.0485517178975161,0.8978166030088298,0.0340526534860229,0.952896313549329,0.1303801835851173,0.8688828434063123
G1-1,cn,0.0429761233545034,0.7993250623567787,0.021462179534803,0.8941516250602758,0.0930083756659153,0.8458024308795078
G1-1,us,0.0299239073682999,0.8475537479433666,0.0176450268335128,0.9223022779227396,0.1336972981918524,0.7134152577495687
G10-1,cn,0.0377132686456843,0.9108291844218516,0.0443972817564454,0.904769223198872,0.1445793317803473,0.7729212392088497
G10-1,us,0.017284277199635,0.8659457187892992,0.0169445137966236,0.9209091429547802,0.0274747962890919,0.8986036059795939
G11-1,cn,0.0846192685266331,0.8800603270074245,0.0690047392024425,0.9189026693817356,0.1241699110247575,0.8742831633228769
G11-1,us,0.0134230447445511,0.8828100646698056,0.0097024801697563,0.9333410331405484,0.0060254771403342,0.9541737650538672
G16-1,us,0.1165404035819127,0.7371961223068613,0.0538568161231038,0.9086251168418944,0.0095029785478576,0.8401485276935732
G2-1,cn,0.0526566573756314,0.8149381785279532,0.0396084421609066,0.905324738635145,0.0528215927231155,0.874102942050899
G2-1,us,0.0399835413820262,0.8320808250707113,0.0411131842528483,0.9000693922306597,0.2834185944635403,0.7293507800540298
G21-1,cn,0.0574409859952179,0.845223463919632,0.0521452425168328,0.9134205134404766,0.0947582360741176,0.8488641061955645
G21-1,us,0.0296831799981198,0.8764443081423392,0.0187402580915586,0.9324208625560988,0.0427431153801531,0.9188798474643358
G3-1,cn,0.1099624557669493,0.9161377339571088,0.0314007129568769,0.9632671309818804,0.1976391126933445,0.8032633204515148
G3-1,us,0.0082139226638147,0.8785102370674311,0.0108082865421555,0.8961354295401829,0.3632475266544024,0.554654672224629
G4-1,us,0.1549287778292003,0.7696662566632199,0.0752250561050037,0.9287083389827664,0.0309442047981175,0.9674930354183628
G5-1,cn,0.1361849500192743,0.8988357671095974,0.0865087139776015,0.9391891370100196,0.2060501109633823,0.8061891528496782
G5-1,us,0.0642096539832108,0.8799164700960592,0.029180531851076,0.9544010882025846,0.0816602328597575,0.8976109396437448
G6-1,cn,0.0348109137290753,0.831144043056053,0.0228206657320918,0.910311610288819,0.0501967320401228,0.8180060497272157
G6-1,us,0.0,0.8453152255008166,0.0,0.9154001096705032,0.0,0.9308517685904508
G7-1,cn,0.1296968268513484,0.8562497210253248,0.0898331097896226,0.8918925448960144,0.1736762658124625,0.7471035954027243
G7-1,us,0.044666144797797,0.8933243542329004,0.0310305167033481,0.9452310581842218,0.104625827699397,0.8523137948985997
G8-1,cn,0.0,1.0,0.0006202193828265,0.9993797806171734,0.0115919629057187,0.9884080370942812
G8-1,us,0.0154605713364299,0.8935273733381933,0.0101497729903367,0.9402525060583414,0.0677581436506636,0.9016556511654614
G9-1,cn,0.0617832179688742,0.7555845582150014,0.0242355477028856,0.8520583805218869,0.0969587107305681,0.75632216525513
G9-1,us,0.0260338345849681,0.8508334747990551,0.0273378070908522,0.9118360187548168,0.0497935409538991,0.8942561787926578
H01-1,cn,0.0590456323755077,0.8827560757804698,0.0369773825919005,0.933078458810052,0.0868554605698112,0.8857918563648901
H01-1,us,0.0372343760930193,0.8909133265819538,0.0238898166364022,0.942512122307208,0.011709070420294,0.9556743108120505
H02-1,cn,0.043688336477405,0.9246314019517936,0.0232088980330312,0.9612201007108314,0.0469311241900187,0.9063060917648532
H02-1,us,0.0516208832119442,0.8809014009620286,0.0315343935281101,0.9395192273908084,0.0685499896339503,0.8814935728547884
H03-1,cn,0.0121093762872382,0.9873591046312268,0.0153140233915752,0.9846859766084248,0.0182275938330301,0.9696365621711092
H03-1,us,0.0352811710601398,0.8855984199547751,0.0210252856742987,0.9457514587892886,0.0376798100142559,0.8863635890938759
H04-1,cn,0.0398903976582519,0.8878081284251709,0.0195200369832504,0.9418627467293156,0.0420081876548633,0.9157276276640848
H04-1,us,0.0,0.8503438903715007,0.0,0.9158684793909364,0.0,0.927212073956122
H05-1,cn,0.028996937080843,0.9724967266781798,0.011348740251413,0.984050940185996,0.046911358563166,0.9645566103096352
H05-1,us,0.0355699506185447,0.9027758684879484,0.0274827067130372,0.944601907531282,0.1415987929718865,0.8195048131784521
H1-1,cn,0.0484884383007087,0.8264990362652916,0.0277991707555648,0.9022276263824128,0.0929960005961259,0.8376556977747297
H1-1,us,0.0241372474189788,0.8597349033440709,0.0161433307539254,0.9240491316761196,0.0137288454554524,0.941960041266652
H2-1,cn,0.0217181486589958,0.8530730743418112,0.0076418067978574,0.9375010295055228,0.2843565311794458,0.4846722536571839
H2-1,us,0.0203896942585231,0.8403369296254704,0.0189884938163624,0.9174927087517584,0.0932085141169848,0.8398258373453465
H3-1,cn,0.0460349245787903,0.8662689867489946,0.0380009638983048,0.9476365581095956,0.1230412067993039,0.8551833777142233
H3-1,us,0.0356963738568035,0.8436345519875458,0.0189999877586929,0.9228129372709454,0.1025370308040675,0.7208873971767203
H4-1,cn,0.0232980711111667,0.8579455152764867,0.017110734908479,0.9206811082914796,0.0340846445674711,0.8908575909418428
H4-1,us,0.0280405115064608,0.8662085683596822,0.0188815473122729,0.9271885358605207,0.0229592769844634,0.92929671944867
H5-1,cn,0.0661813136964575,0.8975895650485158,0.0505190823907435,0.9147714966391044,0.2267666964954499,0.7492930666303463
H5-1,us,0.0370062242407003,0.8340520364895277,0.0275718707760556,0.9062051722538912,0.1819837039130945,0.5117248543057724
