domain,group,betweeness centrality_std_cor,betweeness centrality_average_cor,degree_std_cor,degree_average_cor,closeness centrality_std_cor,closeness centrality_average_cor
Equivalence relation-2,us,0.4000000000000001,0.8,0.3999999999999999,0.7999999999999998,0.3999999999999999,0.7999999999999998
Equivalent temperature-2,cn,0.4330127018922193,0.75,0.4330127018922193,0.75,0.4330127018922193,0.75
Equivalent-2,us,0.4898979485566356,0.6,0.4898979485566355,0.6,0.4898979485566355,0.6
Equivariant map-2,cn,0.3925237143283963,0.320494270682187,0.4373251848331529,0.3567424858762509,0.4295743011893125,0.3496799019429085
Equivariant map-2,us,0.4442989684550533,0.3588595119525901,0.4475991850605659,0.3621884914628978,0.4388974633515289,0.3532363590703472
Equivocation-2,cn,0.3913910502891579,0.7782265577358014,0.3957569001743409,0.7906925178491184,0.3957569001743409,0.7906925178491184
Equivocation-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Equus-2,cn,0.4330127018922193,0.75,0.4330127018922193,0.75,0.4330127018922193,0.75
Equus-2,us,0.4898979485566355,0.3999999999999999,0.4898979485566356,0.4,0.4898979485566356,0.4
Eragrostis-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Erasure-2,cn,0.0575249079907182,0.8587701065752249,0.040362272994282,0.874777436238442,0.0438737597380753,0.9544633935655046
Erasure-2,us,0.4632213923738693,0.565401920275612,0.4740273689479036,0.5801294582205274,0.4588031606943737,0.5595322500014585
Erectile dysfunction-2,cn,0.0142162827976756,0.832664324574133,0.0162093576064512,0.9167998875688438,0.0850866293302745,0.7938060078393752
Erectile dysfunction-2,us,0.0226485037905683,0.8821984988110202,0.0090975605521463,0.9431246380081356,0.0457624905623549,0.9132041150564818
Ergodic theory-2,cn,0.0488066206454423,0.872159399363178,0.0314098828202072,0.9171197997310806,0.0877225582096663,0.8835068424949984
Ergodic theory-2,us,0.4652326491129627,0.528646046417742,0.4765949605499252,0.5538196834016714,0.4765949605499252,0.5538196834016714
Ergodicity-2,cn,0.3464101615137754,0.1732050807568877,0.3684529491774706,0.1842264745887353,0.3684529491774706,0.1842264745887353
Ergodicity-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Ergometrine-2,cn,0.5,0.5,0.5,0.5,0.5,0.5
Ergosterol-2,cn,0.314143488531692,0.157071744265846,0.3054409593606372,0.1527204796803186,0.3054409593606372,0.1527204796803186
Ergosterol-2,us,0.3727132838738762,0.6562003553781696,0.3725830827141019,0.6841454977794619,0.3872964236719881,0.6926315802381742
Ericaceae-2,cn,0.4244947874693,0.3368847290791169,0.4729789680955441,0.3857471033399292,0.4729789680955441,0.3857471033399292
Ericaceae-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Eriocheir-2,cn,0.3500289394380883,0.6859945874689485,0.3656235736649347,0.7244172569586528,0.3784274111661809,0.7406341400515266
Erlenmeyer flask-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Erosion-2,cn,0.0152756765264466,0.8313294351704315,0.0155945511230413,0.9128762130269872,0.0842985634434882,0.802616894086392
Erosion-2,us,0.0409448559455338,0.9072489384411032,0.0240074178647783,0.942971205476728,0.1344599302492055,0.7213086859431037
Error analysis-2,cn,0.4892330990016461,0.5991829435421667,0.4889867431567631,0.5988787578085636,0.467536350436745,0.5681730133185244
Error analysis-2,us,0.4705697986425497,0.5732050807568877,0.4868932039020707,0.5962613525850632,0.4868932039020707,0.5962613525850632
Error bar-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Error detection and correction-2,cn,0.4543077569999554,0.3688575571600826,0.4453860395859863,0.3602811595567807,0.3816482848527475,0.3115478496895
Error detection and correction-2,us,0.0737275441021456,0.9175108424020226,0.0333088356330029,0.9484398746963204,0.0460874520890206,0.9292063368492578
Error function-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Error function-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Errors-in-variables models-2,cn,0.4898979485566355,0.5999999999999999,0.4898979485566355,0.6,0.4898979485566355,0.6
Errors-in-variables models-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Eruca-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Eruca-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Erysipelas-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Erysipelas-2,us,0.5,0.5,0.5,0.5,0.5,0.5
Erysipelothrix rhusiopathiae-2,cn,0.4702827401651184,0.5744574659546623,0.4788258767676499,0.5860627250350623,0.4788258767676499,0.5860627250350623
Erysipelothrix rhusiopathiae-2,us,0.4266150415120401,0.5047403719922918,0.4195876452069258,0.4961762118294414,0.4195876452069258,0.4961762118294414
